label,path
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (355).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (356).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (357).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (358).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (359).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (36).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (360).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (361).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (362).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (363).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (364).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (365).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (366).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (367).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (368).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (369).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (37).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (370).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (371).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (372).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (373).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (374).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (375).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (376).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (377).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (378).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (379).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (38).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (380).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (381).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (382).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (383).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (384).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (385).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (386).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (387).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (388).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (389).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (39).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (390).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (391).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (392).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (393).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (394).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (395).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (396).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (397).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (398).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (399).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (4).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (40).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (400).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (401).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (402).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (403).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (404).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (405).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (406).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (407).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (408).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (409).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (41).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (410).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (411).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (412).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (413).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (414).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (415).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (416).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (417).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (418).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (419).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (42).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (420).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (421).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (422).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (423).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (424).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (425).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (426).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (427).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (428).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (429).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (43).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (430).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (431).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (432).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (433).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (434).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (435).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (436).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (437).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (438).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (439).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (44).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (440).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (441).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (442).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (443).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (444).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (445).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (446).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (447).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (448).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (449).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (45).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (450).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (451).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (452).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (453).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (454).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (455).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (456).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (457).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (458).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (459).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (46).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (460).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (461).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (462).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (463).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (464).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (465).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (466).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (467).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (468).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (469).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (47).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (470).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (471).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (472).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (473).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (474).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (475).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (476).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (477).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (478).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (479).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (48).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (480).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (481).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (482).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (483).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (484).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (485).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (486).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (487).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (488).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (489).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (49).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (490).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (491).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (492).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (493).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (494).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (495).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (496).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (497).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (498).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (499).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (5).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (50).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (500).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (501).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (502).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (503).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (504).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (505).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (506).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (507).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (508).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (509).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (51).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (510).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (511).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (512).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (513).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (514).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (515).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (516).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (517).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (518).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (519).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (52).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (520).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (521).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (522).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (523).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (524).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (525).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (526).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (527).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (528).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (529).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (53).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (530).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (531).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (532).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (533).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (534).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (535).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (536).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (537).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (538).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (539).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (54).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (540).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (541).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (542).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (543).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (544).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (545).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (546).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (547).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (548).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (549).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (55).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (550).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (551).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (552).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (553).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (554).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (555).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (556).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (557).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (558).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (559).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (56).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (560).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (561).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (562).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (563).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (564).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (565).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (566).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (567).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (568).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (569).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (57).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (570).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (571).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (572).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (573).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (574).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (575).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (576).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (577).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (578).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (579).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (58).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (580).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (581).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (582).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (583).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (584).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (585).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (586).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (587).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (588).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (589).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (59).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (590).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (591).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (592).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (593).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (594).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (595).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (596).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (597).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (598).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (599).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (6).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (60).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (600).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (601).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (602).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (603).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (604).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (605).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (606).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (607).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (608).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (609).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (61).jpg
glioma,F:\brain tumor detection\data\raw\secondary\normalized\glioma\glioma_tumor_gg (610).jpg
